"STRAT_P","PHYID_P","MAILWGT","POPDOC","SPECCAT","IPAPHO","MCAIDINS","MCAREINS","OWNS1","NPCMH","NACO","NP4P","NMU","MIPS","APM","NOPROG","UNKPROG","EMEDREC","HHSMU","EHRSAT","ESDOH","EBEHAV","ECPOE","ESCRIP","TELEMEDICINE","TELEMEDPCT","TELEMEDTOOL1","TELEMEDTOOL2","TELEMEDTOOL3","TELEMEDTOOL4","TELEMEDTOOL5","TELEMEDISSUES1","TELEMEDISSUES2","TELEMEDISSUES3","TELEMEDISSUES4","TELEMEDISSUES5","TELEMEDISSUES6","TELEMEDQUAL","TELEMEDSAT","TELEMEDCONT","CSFREQ","CSELECT","PDMPFREQ","PDMPCHECK","PDMPSTATE","PDMP1","PDMP2","PDMP3","PDMP4","PDMP5","PDMP6","PDMP7","PDMP8","PDMP9","METHSEHRWEB","METHREHRWEB","NSEARCH","INTPHI","CINPOC","EUSEPHIOUT","TIMEOUT","STAFFSUP","EASEDOC","TIMEDOC","WCOMPEMR","COMPTYPE","WAVECOMP","MDDO","PHYSEX","PAGE50","DISPEMR","YEAR","PSIZECAT_P","NUMLOC_P","SETTING_P","EHRNAME"
149.0,2197.0,151.1747,5260.91082,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2021.0,4.0,1.0,1.0,11.0
149.0,9770.0,151.1747,5260.91082,3.0,-8.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2021.0,5.0,1.0,2.0,3.0
149.0,2415.0,151.1747,5260.91082,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2021.0,4.0,1.0,2.0,3.0
149.0,8749.0,151.1747,5260.91082,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,3.0,2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-8.0,1.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2021.0,3.0,1.0,1.0,11.0
149.0,1536.0,151.1747,5260.91082,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,-8.0,3.0,4.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2021.0,1.0,3.0,1.0,12.0
146.0,6024.0,20.45788,1075.90875,1.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,-8.0,-9.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2021.0,5.0,1.0,2.0,3.0
146.0,5782.0,20.45788,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,-8.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2021.0,1.0,1.0,1.0,9.0
146.0,6789.0,20.45788,1075.90875,1.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2021.0,5.0,1.0,1.0,8.0
146.0,1135.0,20.45788,1075.90875,1.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2021.0,4.0,1.0,2.0,2.0
146.0,3942.0,20.45788,1075.90875,1.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2021.0,4.0,1.0,2.0,3.0
146.0,929.0,26.84281,1075.90875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2021.0,5.0,1.0,2.0,6.0
146.0,1328.0,21.14725,1075.90875,1.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2021.0,1.0,2.0,2.0,-7.0
146.0,8063.0,21.14725,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2021.0,1.0,1.0,1.0,8.0
146.0,2388.0,21.14725,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,-8.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2021.0,3.0,1.0,1.0,11.0
146.0,8969.0,21.14725,1075.90875,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-8.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2021.0,3.0,2.0,2.0,4.0
146.0,6774.0,21.14725,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2021.0,2.0,2.0,1.0,-7.0
146.0,9510.0,21.14725,1075.90875,1.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,5.0,-8.0,-8.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2021.0,3.0,1.0,2.0,11.0
146.0,4013.0,21.14725,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2021.0,1.0,1.0,1.0,2.0
146.0,6552.0,25.32012,1075.90875,1.0,-8.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-8.0,1.0,1.0,-8.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2021.0,1.0,1.0,2.0,3.0
146.0,10070.0,21.20666,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,-8.0,3.0,-8.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2021.0,1.0,1.0,1.0,9.0
146.0,7866.0,21.92127,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2021.0,2.0,1.0,1.0,4.0
146.0,7761.0,21.00275,1075.90875,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2021.0,4.0,3.0,1.0,1.0
146.0,3451.0,21.00275,1075.90875,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-9.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2021.0,1.0,1.0,1.0,-7.0
146.0,482.0,21.00275,1075.90875,1.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,-8.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2021.0,4.0,1.0,1.0,8.0
146.0,1355.0,21.00275,1075.90875,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2021.0,3.0,1.0,1.0,11.0
146.0,3016.0,21.00275,1075.90875,1.0,-8.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,-8.0,2.0,1.0,1.0,2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,-8.0,1.0,-8.0,-8.0,-8.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2021.0,5.0,1.0,1.0,8.0
146.0,7916.0,21.00275,1075.90875,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2021.0,4.0,3.0,1.0,1.0
146.0,3870.0,21.00275,1075.90875,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2021.0,4.0,3.0,1.0,1.0
146.0,5060.0,21.53275,1075.90875,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2021.0,2.0,1.0,2.0,6.0
146.0,2385.0,19.80842,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-8.0,-8.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,-8.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2021.0,3.0,2.0,1.0,10.0
146.0,3951.0,19.80842,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-8.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2021.0,3.0,1.0,1.0,2.0
146.0,5258.0,19.80842,1075.90875,1.0,-8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2021.0,3.0,1.0,1.0,11.0
146.0,3649.0,19.80842,1075.90875,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,-8.0,2.0,3.0,3.0,-8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2021.0,3.0,1.0,1.0,10.0
146.0,5323.0,19.82441,1075.90875,2.0,-8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,-8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2021.0,4.0,1.0,1.0,8.0
146.0,5610.0,20.58848,1075.90875,2.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,2.0,2.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-8.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2021.0,4.0,1.0,2.0,11.0
146.0,2355.0,19.82441,1075.90875,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,-7.0,1.0,-9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,-8.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2021.0,2.0,1.0,1.0,7.0
146.0,958.0,19.82441,1075.90875,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2021.0,1.0,1.0,1.0,-7.0
146.0,3481.0,19.82441,1075.90875,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-8.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2021.0,3.0,1.0,1.0,8.0
146.0,6215.0,20.67603,1075.90875,3.0,-8.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,3.0,1.0,1.0,1.0,1.0,1.0,-8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2021.0,5.0,2.0,2.0,3.0
146.0,7322.0,20.67603,1075.90875,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,-8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,-8.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2021.0,3.0,1.0,1.0,-7.0
146.0,2446.0,20.67603,1075.90875,3.0,2.0,1.0,-9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2021.0,4.0,1.0,2.0,8.0
146.0,2699.0,6.12107,1075.90875,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2021.0,1.0,1.0,1.0,-7.0
